[0.133s] Invoking command in '/home/LifeBot/robot_ws/build/articubot_one': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/humble /usr/bin/cmake --build /home/LifeBot/robot_ws/build/articubot_one -- -j4 -l4
[0.343s] Invoked command in '/home/LifeBot/robot_ws/build/articubot_one' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/humble /usr/bin/cmake --build /home/LifeBot/robot_ws/build/articubot_one -- -j4 -l4
[0.660s] Invoking command in '/home/LifeBot/robot_ws/build/articubot_one': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/humble /usr/bin/cmake --install /home/LifeBot/robot_ws/build/articubot_one
[0.722s] -- Install configuration: ""
[0.726s] -- Execute custom install script
[0.734s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/ball_tracker_params_robot.yaml
[0.738s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/ball_tracker_params_sim.yaml
[0.742s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/drive_bot.rviz
[0.746s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/empty.yaml
[0.751s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/gaz_ros2_ctl_use_sim.yaml
[0.752s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/gazebo_params.yaml
[0.764s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/joystick.yaml
[0.771s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/main.rviz
[0.772s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/map.rviz
[0.773s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/mapper_params_online_async.yaml
[0.774s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/my_controllers.yaml
[0.774s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/nav2_params.yaml
[0.797s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/twist_mux.yaml
[0.807s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/config/view_bot.rviz
[0.812s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/description/camera.xacro
[0.817s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/description/depth_camera.xacro
[0.828s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/description/face.xacro
[0.833s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/description/gazebo_control.xacro
[0.837s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/description/inertial_macros.xacro
[0.840s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/description/lidar.xacro
[0.841s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/description/robot.urdf.xacro
[0.851s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/description/robot_core.xacro
[0.852s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/description/ros2_control.xacro
[0.858s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/launch/ball_tracker.launch.py
[0.859s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/launch/camera.launch.py
[0.860s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/launch/joystick.launch.py
[0.860s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/launch/launch_robot.launch.py
[0.861s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/launch/launch_sim.launch.py
[0.879s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/launch/localization_launch.py
[0.880s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/launch/navigation_launch.py
[0.884s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/launch/online_async_launch.py
[0.885s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/launch/rplidar.launch.py
[0.886s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/launch/rsp.launch.py
[0.886s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/worlds/empty.world
[0.887s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/worlds/obstacles.world
[0.888s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/ament_index/resource_index/package_run_dependencies/articubot_one
[0.903s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/ament_index/resource_index/parent_prefix_path/articubot_one
[0.904s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/environment/ament_prefix_path.sh
[0.905s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/environment/ament_prefix_path.dsv
[0.906s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/environment/path.sh
[0.906s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/environment/path.dsv
[0.907s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/local_setup.bash
[0.907s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/local_setup.sh
[0.929s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/local_setup.zsh
[0.930s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/local_setup.dsv
[0.931s] -- Symlinking: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/package.dsv
[0.948s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/ament_index/resource_index/packages/articubot_one
[0.950s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/cmake/articubot_oneConfig.cmake
[0.951s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/cmake/articubot_oneConfig-version.cmake
[0.952s] -- Up-to-date symlink: /home/LifeBot/robot_ws/install/articubot_one/share/articubot_one/package.xml
[0.978s] Invoked command in '/home/LifeBot/robot_ws/build/articubot_one' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/humble /usr/bin/cmake --install /home/LifeBot/robot_ws/build/articubot_one
